LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes
DEU;QGDP;TOT;PC_CHGPP;Q;2012-Q1;0.216983384;
DEU;QGDP;TOT;PC_CHGPP;Q;2012-Q2;0.20868658;
DEU;QGDP;TOT;PC_CHGPP;Q;2012-Q3;0.270723866;
DEU;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-0.436144432;
DEU;QGDP;TOT;PC_CHGPP;Q;2013-Q1;-0.456310837;
DEU;QGDP;TOT;PC_CHGPP;Q;2013-Q2;1.068730264;
DEU;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.53908577;
DEU;QGDP;TOT;PC_CHGPP;Q;2013-Q4;0.319656336;
DEU;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.955909294;
DEU;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.010175237;
DEU;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.488648284;
DEU;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.830724418;
DEU;QGDP;TOT;PC_CHGPP;Q;2015-Q1;-0.50485313;
DEU;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.716949742;
DEU;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.431119312;
DEU;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.469202031;
DEU;QGDP;TOT;PC_CHGPP;Q;2016-Q1;0.866992251;
DEU;QGDP;TOT;PC_CHGPP;Q;2016-Q2;0.394052456;
DEU;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.245315463;
DEU;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.381750803;
DEU;QGDP;TOT;PC_CHGPP;Q;2017-Q1;1.228669341;
DEU;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.65504338;
DEU;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.88046779;
DEU;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.834829631;
DEU;QGDP;TOT;PC_CHGPP;Q;2018-Q1;-0.206973575;
DEU;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.471387432;
DEU;QGDP;TOT;PC_CHGPP;Q;2018-Q3;-0.328427895;
DEU;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.338921472;
DEU;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.612222858;
DEU;QGDP;TOT;PC_CHGPP;Q;2019-Q2;-0.503593062;
DEU;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.309311452;
DEU;QGDP;TOT;PC_CHGPP;Q;2019-Q4;-0.018690252;
DEU;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-1.995361288;P
DEU;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-9.697717272;P
DEU;QGDP;TOT;PC_CHGPP;Q;2020-Q3;8.701161067;P
DEU;QGDP;TOT;PC_CHGPP;Q;2020-Q4;0.534292455;P
DEU;QGDP;TOT;PC_CHGPP;Q;2021-Q1;-1.806942557;P
LUX;QGDP;TOT;PC_CHGPP;Q;2008-Q1;-0.399173787;P
LUX;QGDP;TOT;PC_CHGPP;Q;2008-Q2;-0.633097966;P
LUX;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-0.881684515;P
LUX;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-3.182121626;P
LUX;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-1.394559665;P
LUX;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-1.761944324;P
LUX;QGDP;TOT;PC_CHGPP;Q;2009-Q3;1.692246921;P
LUX;QGDP;TOT;PC_CHGPP;Q;2009-Q4;1.86913329;P
LUX;QGDP;TOT;PC_CHGPP;Q;2010-Q1;1.361104534;P
LUX;QGDP;TOT;PC_CHGPP;Q;2010-Q2;2.019286132;P
LUX;QGDP;TOT;PC_CHGPP;Q;2010-Q3;-0.142508677;P
LUX;QGDP;TOT;PC_CHGPP;Q;2010-Q4;0.731840127;P
LUX;QGDP;TOT;PC_CHGPP;Q;2011-Q1;1.963284175;P
LUX;QGDP;TOT;PC_CHGPP;Q;2011-Q2;-1.006533569;P
LUX;QGDP;TOT;PC_CHGPP;Q;2011-Q3;0.713642714;P
LUX;QGDP;TOT;PC_CHGPP;Q;2011-Q4;0.01935497;P
LUX;QGDP;TOT;PC_CHGPP;Q;2012-Q1;-1.290207747;P
LUX;QGDP;TOT;PC_CHGPP;Q;2012-Q2;1.005383823;P
LUX;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-0.320993151;P
LUX;QGDP;TOT;PC_CHGPP;Q;2012-Q4;0.925292781;P
LUX;QGDP;TOT;PC_CHGPP;Q;2013-Q1;0.561083263;P
LUX;QGDP;TOT;PC_CHGPP;Q;2013-Q2;2.391688766;P
LUX;QGDP;TOT;PC_CHGPP;Q;2013-Q3;1.685129488;P
LUX;QGDP;TOT;PC_CHGPP;Q;2013-Q4;-1.454084741;P
LUX;QGDP;TOT;PC_CHGPP;Q;2014-Q1;4.189978222;P
LUX;QGDP;TOT;PC_CHGPP;Q;2014-Q2;-1.947647429;P
LUX;QGDP;TOT;PC_CHGPP;Q;2014-Q3;2.14073187;P
LUX;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.794575677;P
LUX;QGDP;TOT;PC_CHGPP;Q;2015-Q1;2.906998867;P
LUX;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.398180292;P
LUX;QGDP;TOT;PC_CHGPP;Q;2015-Q3;-0.995776609;P
LUX;QGDP;TOT;PC_CHGPP;Q;2015-Q4;1.618617085;P
LUX;QGDP;TOT;PC_CHGPP;Q;2016-Q1;1.134986159;P
LUX;QGDP;TOT;PC_CHGPP;Q;2016-Q2;2.278948498;P
LUX;QGDP;TOT;PC_CHGPP;Q;2016-Q3;1.027937158;P
LUX;QGDP;TOT;PC_CHGPP;Q;2016-Q4;1.338635447;P
LUX;QGDP;TOT;PC_CHGPP;Q;2017-Q1;-1.658470771;P
LUX;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.426057329;P
LUX;QGDP;TOT;PC_CHGPP;Q;2017-Q3;1.676891609;P
LUX;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.998686874;P
LUX;QGDP;TOT;PC_CHGPP;Q;2018-Q1;1.494795801;P
LUX;QGDP;TOT;PC_CHGPP;Q;2018-Q2;-0.74191135;P
LUX;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.776432802;P
LUX;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.373848514;P
LUX;QGDP;TOT;PC_CHGPP;Q;2019-Q1;-0.068429965;P
LUX;QGDP;TOT;PC_CHGPP;Q;2019-Q2;2.042782181;P
LUX;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.663677982;P
LUX;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.045838831;P
LUX;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-1.600145897;P
LUX;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-7.116985049;P
LUX;QGDP;TOT;PC_CHGPP;Q;2020-Q3;9.214643004;P
LUX;QGDP;TOT;PC_CHGPP;Q;2020-Q4;1.915603913;P
LUX;QGDP;TOT;PC_CHGPP;Q;2021-Q1;1.437964793;P
PRT;QGDP;TOT;PC_CHGPP;Q;2008-Q1;0.007673184;
PRT;QGDP;TOT;PC_CHGPP;Q;2008-Q2;-0.492606075;
PRT;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-0.082530827;
PRT;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-1.291756647;
PRT;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-2.516670472;
PRT;QGDP;TOT;PC_CHGPP;Q;2009-Q2;0.089438207;
PRT;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.882224183;
PRT;QGDP;TOT;PC_CHGPP;Q;2009-Q4;0.047782666;
PRT;QGDP;TOT;PC_CHGPP;Q;2010-Q1;0.823018427;
PRT;QGDP;TOT;PC_CHGPP;Q;2010-Q2;0.552428604;
PRT;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.083833036;
PRT;QGDP;TOT;PC_CHGPP;Q;2010-Q4;-0.194037196;
PRT;QGDP;TOT;PC_CHGPP;Q;2011-Q1;-0.660768312;
PRT;QGDP;TOT;PC_CHGPP;Q;2011-Q2;-0.428915528;
PRT;QGDP;TOT;PC_CHGPP;Q;2011-Q3;-0.780836238;
PRT;QGDP;TOT;PC_CHGPP;Q;2011-Q4;-1.478454706;
PRT;QGDP;TOT;PC_CHGPP;Q;2012-Q1;-0.545801608;
PRT;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-1.347954513;
PRT;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-1.129418955;
PRT;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-1.580457377;
PRT;QGDP;TOT;PC_CHGPP;Q;2013-Q1;0.416147358;
PRT;QGDP;TOT;PC_CHGPP;Q;2013-Q2;0.75837044;
PRT;QGDP;TOT;PC_CHGPP;Q;2013-Q3;-0.139296447;
PRT;QGDP;TOT;PC_CHGPP;Q;2013-Q4;1.094967331;
PRT;QGDP;TOT;PC_CHGPP;Q;2014-Q1;-0.641839267;
PRT;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.332717028;
PRT;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.094687166;
PRT;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.808968919;
PRT;QGDP;TOT;PC_CHGPP;Q;2015-Q1;0.644836282;
PRT;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.29763901;
PRT;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.113767651;
PRT;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.479259937;
PRT;QGDP;TOT;PC_CHGPP;Q;2016-Q1;0.466787525;
PRT;QGDP;TOT;PC_CHGPP;Q;2016-Q2;0.299561897;
PRT;QGDP;TOT;PC_CHGPP;Q;2016-Q3;1.17409239;
PRT;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.931975429;
PRT;QGDP;TOT;PC_CHGPP;Q;2017-Q1;1.170816047;
PRT;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.505247849;
PRT;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.69498999;
PRT;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.825446682;
PRT;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.741948678;
PRT;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.826986011;
PRT;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.522540887;
PRT;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.416430626;
PRT;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.795859993;P
PRT;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.629425498;P
PRT;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.47708388;P
PRT;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.718557306;P
PRT;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-3.959649183;E
PRT;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-13.96608698;E
PRT;QGDP;TOT;PC_CHGPP;Q;2020-Q3;13.42503345;E
PRT;QGDP;TOT;PC_CHGPP;Q;2020-Q4;0.222601408;E
PRT;QGDP;TOT;PC_CHGPP;Q;2021-Q1;-3.309452698;E
ITA;QGDP;TOT;PC_CHGPP;Q;2008-Q1;1.059917706;
ITA;QGDP;TOT;PC_CHGPP;Q;2008-Q2;-0.919169438;
ITA;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-1.183794181;
ITA;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-2.499396739;
ITA;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-2.775615771;
ITA;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-0.307608127;
ITA;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.485148444;
ITA;QGDP;TOT;PC_CHGPP;Q;2009-Q4;0.292177258;
ITA;QGDP;TOT;PC_CHGPP;Q;2010-Q1;0.351495097;
ITA;QGDP;TOT;PC_CHGPP;Q;2010-Q2;0.74878237;
ITA;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.443897435;
ITA;QGDP;TOT;PC_CHGPP;Q;2010-Q4;0.571184338;
ITA;QGDP;TOT;PC_CHGPP;Q;2011-Q1;0.37956203;
ITA;QGDP;TOT;PC_CHGPP;Q;2011-Q2;0.113477307;
ITA;QGDP;TOT;PC_CHGPP;Q;2011-Q3;-0.470836535;
ITA;QGDP;TOT;PC_CHGPP;Q;2011-Q4;-0.884444965;
ITA;QGDP;TOT;PC_CHGPP;Q;2012-Q1;-1.178549294;
ITA;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-0.713508622;
ITA;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-0.541271344;
ITA;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-0.765014619;
ITA;QGDP;TOT;PC_CHGPP;Q;2013-Q1;-0.904199529;
ITA;QGDP;TOT;PC_CHGPP;Q;2013-Q2;-0.001145437;
ITA;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.210397174;
ITA;QGDP;TOT;PC_CHGPP;Q;2013-Q4;-0.190207511;
ITA;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.084454109;
ITA;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.013219817;
ITA;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.13371428;
ITA;QGDP;TOT;PC_CHGPP;Q;2014-Q4;-0.214707357;
ITA;QGDP;TOT;PC_CHGPP;Q;2015-Q1;0.214950079;
ITA;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.382205214;
ITA;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.228372484;
ITA;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.535682055;
ITA;QGDP;TOT;PC_CHGPP;Q;2016-Q1;0.291649312;
ITA;QGDP;TOT;PC_CHGPP;Q;2016-Q2;0.211241245;
ITA;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.531162769;
ITA;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.284301951;
ITA;QGDP;TOT;PC_CHGPP;Q;2017-Q1;0.557907348;
ITA;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.412718242;
ITA;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.385956991;
ITA;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.552887749;
ITA;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.000954152;
ITA;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.055503207;
ITA;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.01593233;
ITA;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.220947374;
ITA;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.017658169;
ITA;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.172212155;
ITA;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.096252632;
ITA;QGDP;TOT;PC_CHGPP;Q;2019-Q4;-0.393039269;
ITA;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-5.690930001;
ITA;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-12.93117208;
ITA;QGDP;TOT;PC_CHGPP;Q;2020-Q3;15.8610933;
ITA;QGDP;TOT;PC_CHGPP;Q;2020-Q4;-1.757712976;
ITA;QGDP;TOT;PC_CHGPP;Q;2021-Q1;0.137262645;
AUT;QGDP;TOT;PC_CHGPP;Q;2008-Q1;0.478738808;
AUT;QGDP;TOT;PC_CHGPP;Q;2008-Q2;0.982348117;
AUT;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-0.587159535;
AUT;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-2.271759739;
AUT;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-1.768030202;
AUT;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-0.81692088;
AUT;QGDP;TOT;PC_CHGPP;Q;2009-Q3;0.487602343;
AUT;QGDP;TOT;PC_CHGPP;Q;2009-Q4;0.384447592;
AUT;QGDP;TOT;PC_CHGPP;Q;2010-Q1;-0.307746192;
AUT;QGDP;TOT;PC_CHGPP;Q;2010-Q2;1.2835695;
AUT;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.911573505;
AUT;QGDP;TOT;PC_CHGPP;Q;2010-Q4;1.106293669;
AUT;QGDP;TOT;PC_CHGPP;Q;2011-Q1;0.932918435;
AUT;QGDP;TOT;PC_CHGPP;Q;2011-Q2;0.257529632;
AUT;QGDP;TOT;PC_CHGPP;Q;2011-Q3;0.742247043;
AUT;QGDP;TOT;PC_CHGPP;Q;2011-Q4;-0.055845941;
AUT;QGDP;TOT;PC_CHGPP;Q;2012-Q1;0.680695255;
AUT;QGDP;TOT;PC_CHGPP;Q;2012-Q2;-0.372046223;
AUT;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-0.086439393;
AUT;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-0.030857714;
AUT;QGDP;TOT;PC_CHGPP;Q;2013-Q1;-0.386015699;
AUT;QGDP;TOT;PC_CHGPP;Q;2013-Q2;0.241276514;
AUT;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.440022793;
AUT;QGDP;TOT;PC_CHGPP;Q;2013-Q4;0.446539625;
AUT;QGDP;TOT;PC_CHGPP;Q;2014-Q1;-0.302976112;
AUT;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.718647098;
AUT;QGDP;TOT;PC_CHGPP;Q;2014-Q3;-0.126284316;
AUT;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.101315689;
AUT;QGDP;TOT;PC_CHGPP;Q;2015-Q1;0.352138157;
AUT;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.142043878;
AUT;QGDP;TOT;PC_CHGPP;Q;2015-Q3;0.516792207;
AUT;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.103729045;
AUT;QGDP;TOT;PC_CHGPP;Q;2016-Q1;1.141870508;
AUT;QGDP;TOT;PC_CHGPP;Q;2016-Q2;-0.104454309;
AUT;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.536201857;
AUT;QGDP;TOT;PC_CHGPP;Q;2016-Q4;1.081951427;
AUT;QGDP;TOT;PC_CHGPP;Q;2017-Q1;0.70225838;
AUT;QGDP;TOT;PC_CHGPP;Q;2017-Q2;0.538445285;
AUT;QGDP;TOT;PC_CHGPP;Q;2017-Q3;0.408431235;
AUT;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.453879567;
AUT;QGDP;TOT;PC_CHGPP;Q;2018-Q1;1.161979387;
AUT;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.437671214;
AUT;QGDP;TOT;PC_CHGPP;Q;2018-Q3;0.226776162;
AUT;QGDP;TOT;PC_CHGPP;Q;2018-Q4;0.850672169;
AUT;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.80027473;
AUT;QGDP;TOT;PC_CHGPP;Q;2019-Q2;-0.317891543;
AUT;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.30910888;
AUT;QGDP;TOT;PC_CHGPP;Q;2019-Q4;-0.53619398;
AUT;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-2.593136836;
AUT;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-10.63846159;
AUT;QGDP;TOT;PC_CHGPP;Q;2020-Q3;11.59548426;
AUT;QGDP;TOT;PC_CHGPP;Q;2020-Q4;-3.144716094;
AUT;QGDP;TOT;PC_CHGPP;Q;2021-Q1;-1.097523826;
IRL;QGDP;TOT;PC_CHGPP;Q;2008-Q1;-3.662899074;
IRL;QGDP;TOT;PC_CHGPP;Q;2008-Q2;-2.103518385;
IRL;QGDP;TOT;PC_CHGPP;Q;2008-Q3;0.100360966;
IRL;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-4.621648059;
IRL;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-0.199748065;
IRL;QGDP;TOT;PC_CHGPP;Q;2009-Q2;-0.2628073;
IRL;QGDP;TOT;PC_CHGPP;Q;2009-Q3;-0.675976846;
IRL;QGDP;TOT;PC_CHGPP;Q;2009-Q4;-1.410363223;
IRL;QGDP;TOT;PC_CHGPP;Q;2010-Q1;2.453488825;
IRL;QGDP;TOT;PC_CHGPP;Q;2010-Q2;0.161353045;
IRL;QGDP;TOT;PC_CHGPP;Q;2010-Q3;0.90977969;
IRL;QGDP;TOT;PC_CHGPP;Q;2010-Q4;-0.291742569;
IRL;QGDP;TOT;PC_CHGPP;Q;2011-Q1;-0.132897117;
IRL;QGDP;TOT;PC_CHGPP;Q;2011-Q2;1.136432735;
IRL;QGDP;TOT;PC_CHGPP;Q;2011-Q3;-1.267263642;
IRL;QGDP;TOT;PC_CHGPP;Q;2011-Q4;0.638787066;
IRL;QGDP;TOT;PC_CHGPP;Q;2012-Q1;-0.949444631;
IRL;QGDP;TOT;PC_CHGPP;Q;2012-Q2;1.369644825;
IRL;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-1.255986217;
IRL;QGDP;TOT;PC_CHGPP;Q;2012-Q4;1.313910965;
IRL;QGDP;TOT;PC_CHGPP;Q;2013-Q1;-2.079234633;
IRL;QGDP;TOT;PC_CHGPP;Q;2013-Q2;2.386043497;
IRL;QGDP;TOT;PC_CHGPP;Q;2013-Q3;2.328961201;
IRL;QGDP;TOT;PC_CHGPP;Q;2013-Q4;-0.078520104;
IRL;QGDP;TOT;PC_CHGPP;Q;2014-Q1;3.477529954;
IRL;QGDP;TOT;PC_CHGPP;Q;2014-Q2;3.54243682;
IRL;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.464232277;
IRL;QGDP;TOT;PC_CHGPP;Q;2014-Q4;1.078962075;
IRL;QGDP;TOT;PC_CHGPP;Q;2015-Q1;22.48856731;
IRL;QGDP;TOT;PC_CHGPP;Q;2015-Q2;-1.938007558;
IRL;QGDP;TOT;PC_CHGPP;Q;2015-Q3;2.484347186;
IRL;QGDP;TOT;PC_CHGPP;Q;2015-Q4;2.508402898;
IRL;QGDP;TOT;PC_CHGPP;Q;2016-Q1;-4.805890448;
IRL;QGDP;TOT;PC_CHGPP;Q;2016-Q2;1.981703967;
IRL;QGDP;TOT;PC_CHGPP;Q;2016-Q3;-1.440313395;
IRL;QGDP;TOT;PC_CHGPP;Q;2016-Q4;14.52136264;
IRL;QGDP;TOT;PC_CHGPP;Q;2017-Q1;-6.289866786;
IRL;QGDP;TOT;PC_CHGPP;Q;2017-Q2;2.301886883;
IRL;QGDP;TOT;PC_CHGPP;Q;2017-Q3;5.31854548;
IRL;QGDP;TOT;PC_CHGPP;Q;2017-Q4;5.535107941;
IRL;QGDP;TOT;PC_CHGPP;Q;2018-Q1;-1.437709312;
IRL;QGDP;TOT;PC_CHGPP;Q;2018-Q2;3.198385814;
IRL;QGDP;TOT;PC_CHGPP;Q;2018-Q3;-0.000543282;
IRL;QGDP;TOT;PC_CHGPP;Q;2018-Q4;2.26279516;
IRL;QGDP;TOT;PC_CHGPP;Q;2019-Q1;-1.256644384;
IRL;QGDP;TOT;PC_CHGPP;Q;2019-Q2;5.032940482;
IRL;QGDP;TOT;PC_CHGPP;Q;2019-Q3;-0.414552091;
IRL;QGDP;TOT;PC_CHGPP;Q;2019-Q4;4.24798116;
IRL;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-4.504177439;
IRL;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-1.840657793;
IRL;QGDP;TOT;PC_CHGPP;Q;2020-Q3;11.50204761;
IRL;QGDP;TOT;PC_CHGPP;Q;2020-Q4;-4.440631104;
IRL;QGDP;TOT;PC_CHGPP;Q;2021-Q1;7.813546295;
SWE;QGDP;TOT;PC_CHGPP;Q;2008-Q1;-0.738565933;
SWE;QGDP;TOT;PC_CHGPP;Q;2008-Q2;-0.054089396;
SWE;QGDP;TOT;PC_CHGPP;Q;2008-Q3;-0.504917678;
SWE;QGDP;TOT;PC_CHGPP;Q;2008-Q4;-3.576026101;
SWE;QGDP;TOT;PC_CHGPP;Q;2009-Q1;-1.445397046;
SWE;QGDP;TOT;PC_CHGPP;Q;2009-Q2;0.049104077;
SWE;QGDP;TOT;PC_CHGPP;Q;2009-Q3;-0.033121456;
SWE;QGDP;TOT;PC_CHGPP;Q;2009-Q4;0.461243591;
SWE;QGDP;TOT;PC_CHGPP;Q;2010-Q1;2.665308811;
SWE;QGDP;TOT;PC_CHGPP;Q;2010-Q2;2.038809812;
SWE;QGDP;TOT;PC_CHGPP;Q;2010-Q3;1.21282949;
SWE;QGDP;TOT;PC_CHGPP;Q;2010-Q4;1.662514622;
SWE;QGDP;TOT;PC_CHGPP;Q;2011-Q1;0.337301275;
SWE;QGDP;TOT;PC_CHGPP;Q;2011-Q2;0.307244786;
SWE;QGDP;TOT;PC_CHGPP;Q;2011-Q3;1.283803951;
SWE;QGDP;TOT;PC_CHGPP;Q;2011-Q4;-1.324650283;
SWE;QGDP;TOT;PC_CHGPP;Q;2012-Q1;0.134298587;
SWE;QGDP;TOT;PC_CHGPP;Q;2012-Q2;0.136235643;
SWE;QGDP;TOT;PC_CHGPP;Q;2012-Q3;-0.148552213;
SWE;QGDP;TOT;PC_CHGPP;Q;2012-Q4;-0.63219412;
SWE;QGDP;TOT;PC_CHGPP;Q;2013-Q1;1.325056747;
SWE;QGDP;TOT;PC_CHGPP;Q;2013-Q2;-0.096008602;
SWE;QGDP;TOT;PC_CHGPP;Q;2013-Q3;0.454053718;
SWE;QGDP;TOT;PC_CHGPP;Q;2013-Q4;0.753214166;
SWE;QGDP;TOT;PC_CHGPP;Q;2014-Q1;0.771999313;
SWE;QGDP;TOT;PC_CHGPP;Q;2014-Q2;0.828542123;
SWE;QGDP;TOT;PC_CHGPP;Q;2014-Q3;0.724012104;
SWE;QGDP;TOT;PC_CHGPP;Q;2014-Q4;0.798420125;
SWE;QGDP;TOT;PC_CHGPP;Q;2015-Q1;1.380119235;
SWE;QGDP;TOT;PC_CHGPP;Q;2015-Q2;0.990821563;
SWE;QGDP;TOT;PC_CHGPP;Q;2015-Q3;1.398318798;
SWE;QGDP;TOT;PC_CHGPP;Q;2015-Q4;0.746597585;
SWE;QGDP;TOT;PC_CHGPP;Q;2016-Q1;-0.08297378;
SWE;QGDP;TOT;PC_CHGPP;Q;2016-Q2;0.041185816;
SWE;QGDP;TOT;PC_CHGPP;Q;2016-Q3;0.359619637;
SWE;QGDP;TOT;PC_CHGPP;Q;2016-Q4;0.870972431;
SWE;QGDP;TOT;PC_CHGPP;Q;2017-Q1;0.432098714;
SWE;QGDP;TOT;PC_CHGPP;Q;2017-Q2;1.235299939;
SWE;QGDP;TOT;PC_CHGPP;Q;2017-Q3;1.081170029;
SWE;QGDP;TOT;PC_CHGPP;Q;2017-Q4;0.156346835;
SWE;QGDP;TOT;PC_CHGPP;Q;2018-Q1;0.22828019;
SWE;QGDP;TOT;PC_CHGPP;Q;2018-Q2;0.9846597;
SWE;QGDP;TOT;PC_CHGPP;Q;2018-Q3;-0.477154689;
SWE;QGDP;TOT;PC_CHGPP;Q;2018-Q4;1.346464612;
SWE;QGDP;TOT;PC_CHGPP;Q;2019-Q1;0.444618898;
SWE;QGDP;TOT;PC_CHGPP;Q;2019-Q2;0.377598935;
SWE;QGDP;TOT;PC_CHGPP;Q;2019-Q3;0.509779703;
SWE;QGDP;TOT;PC_CHGPP;Q;2019-Q4;0.078867482;
SWE;QGDP;TOT;PC_CHGPP;Q;2020-Q1;-0.889940663;
SWE;QGDP;TOT;PC_CHGPP;Q;2020-Q2;-7.817753814;
